UUID,External ID,Title,Subtitle,Creators,Creation Date,Publisher,Source URL,Collections,Tags,Status,Created At,Updated At
db4d398c595941ab8f42232a6475d5e3,H0079V-XML-ENG,PR and Ethics in the Battle for Location-based Data,,David Bach,2011-05-24T17:52:00Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","2010:marketing, 105793:ethics, 5907:government, 391616:marketing, 395104:business ethics, 391185:government, 109980:digital article",Ready,2026-07-15 20:42:45,2026-07-17 15:19:44
3e287a86b2e24582a26a87fa001e7bc7,R2502D-XML-ENG,Precedents Thinking,,"Stefanos Zenios, Ken Favaro",2025-03-01T05:00:00Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391381:inventions, 391272:entrepreneurship, 391378:innovation, 391288:start-ups, 391271:business plans, import-notice:import notice, 110000:magazine article, 391670:creativity, missing-derivative:missing derivative",Ready,2026-08-03 16:48:53,2026-08-03 17:07:49
c28fd2eda750408db6b1632989e56375,H06UAX-XML-ENG,Precision Pricing When Inflation Is Rising,,"Jonathan Byrnes, John Wass",2022-02-04T13:15:57Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391639:pricing strategy, 391289:finance and investing, 391534:operations and supply chain management, 391249:inflation, 109980:digital article",Ready,2026-05-22 18:39:27,2026-05-22 18:39:43
55c936d5d4ec4f5bbf1f759178e10e77,93309-XML-ENG,Predators and Prey: A New Ecology of Competition,,James F. Moore,1993-05-01T04:00:00Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","1672:competitive strategy, 2180:competition, 391378:innovation, 391753:competitive strategy, import-notice:import notice, missing-image:missing image, 110000:magazine article, 1565:innovation",Ready,2026-07-31 18:38:30,2026-07-31 19:05:41
5febaeabb5314609b1781a0912bc432c,R0303E-XML-ENG,Predictable Surprises: The Disasters You Should Have Seen Coming,,"Michael D. Watkins, Max H. Bazerman",2003-04-01T05:00:00Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391767:decision making and problem solving, 391783:strategic planning, 391772:risk management, author-mismatch:author mismatch, 110000:magazine article, import-notice:import notice, 1981:organizational culture, 1183:decision making, 2083:strategic planning, 1743:risk management, 1639:knowledge management, 391555:organizational culture",Ready,2026-08-03 15:10:14,2026-08-03 15:29:25
8d6037dc0ad24e56a7287d5c1978043f,H0004S-XML-ENG,Predictably Surprised,,Michael D. Watkins,2007-04-13T15:35:53Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","1571:leadership, 1183:decision making, 391385:leadership, 391767:decision making and problem solving, 109980:digital article",Ready,2026-07-31 18:51:01,2026-07-31 19:12:08
37ed76ae379643f9a489b5feb691232a,H000IH-XML-ENG,Predictably Surprised in 2007 — and 2008,,Michael D. Watkins,2007-12-28T02:13:52Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391767:decision making and problem solving, 109980:digital article, 391385:leadership, 1571:leadership, 1183:decision making",Ready,2026-07-31 18:51:37,2026-07-31 19:12:31
b97c3e9841a2469daeee47b03b8d0f44,H060OA-XML-ENG,Predicting Consumer Demand in an Unpredictable World,,"Cesar Brea, Sanjin Bicanic, Yue Li, Shweta Bhardwaj",2020-11-26T13:15:16Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","109980:digital article, 391605:sales and marketing, 105794:sales & marketing, new-authors:new authors, 2083:strategic planning, 391783:strategic planning, 391807:technology and analytics, 1585:technology",Ready,2026-05-22 18:07:54,2026-05-22 18:08:12
4a4e39c650f1492cb9dff6d22cdb47d3,H009EK-XML-ENG,Predicting Customers’ (Unedited) Behavior,,Alex “Sandy” Pentland,2012-09-19T15:00:49Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391807:technology and analytics, 109980:digital article, 1585:technology",Ready,2026-07-31 19:39:04,2026-07-31 20:00:18
24c0b302944d4ed8a33ef876b0da7515,R0907C-XML-ENG,Predicting the Present,,Diane Coutu,2009-07-01T04:00:00Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","2083:strategic planning, 1585:technology, 1639:knowledge management, 2341:internet, 391807:technology and analytics, 1107:intellectual property, 391783:strategic planning, 110000:magazine article, 391161:intellectual property, 391837:web-based technologies",Ready,2026-05-22 19:13:31,2026-05-22 19:13:50
87b181877e2448c784626a8382a4af5f,R0203J-XML-ENG,Predicting the Unpredictable,,Eric Bonabeau,2002-03-01T05:00:00Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1730:productivity, 110000:magazine article, 391691:personal productivity, 406170:psychology, 1981:organizational culture, 1787:psychology, 391534:operations and supply chain management, 391555:organizational culture, 105784:motivating people, 105801:operations, 1590:operations management, 391539:operations strategy, 391407:motivating people",Ready,2026-05-22 19:08:02,2026-05-22 19:08:24
7e03bac375904fcf808c7546bb9b2be4,R0904H-XML-ENG,Predicting Your Competitor’s Reaction,,"Kevin P. Coyne, John Horn",2009-04-01T04:00:00Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391735:strategy, 391753:competitive strategy, author-mismatch:author mismatch, import-notice:import notice, 1672:competitive strategy, 1052:market research, 7697:strategy, 391623:market research, 110000:magazine article",Ready,2026-08-03 15:41:35,2026-08-03 16:21:02
b89a16e2dba24635ad51e675f4fd15d3,H0042F-XML-ENG,Prediction Markets: A Teaching Moment,,Andrew McAfee,2009-12-01T19:14:00Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1183:decision making, 109980:digital article, 1639:knowledge management, 1743:risk management, 391767:decision making and problem solving, 391772:risk management",Ready,2026-05-21 15:51:42,2026-05-22 20:09:53
24b01cdfb5864f329f220df2a6bc4a17,H001Y4-XML-ENG,Prediction Markets: Is Anybody Really Predicting?,,Thomas H. Davenport,2008-04-17T13:04:54Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","1585:technology, 1183:decision making, 391767:decision making and problem solving, 391807:technology and analytics, 109980:digital article",Ready,2026-07-31 18:53:29,2026-07-31 19:13:40
046a2ac9ee3846fea9cdc8d63c85e9c0,H0121I-XML-ENG,Predictive Medicine Depends on Analytics,,"Jeff Elton, Arda Ural",2014-10-23T13:00:26Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391528:it management, 391712:health and behavioral science, 3982:health, 109980:digital article, 32451:it, import-added:import-added",Ready,2026-05-21 20:02:33,2026-05-25 14:53:13
124ea616ea444da1b77cba8a0b35f081,H0206T-XML-ENG,Predict the Future of Your Business,,Maxwell Wessel,2015-04-13T17:00:04Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1672:competitive strategy, 391149:business and society, 391753:competitive strategy, 99115:economics & society, 109980:digital article",Ready,2026-05-21 20:13:15,2026-05-25 15:11:20
680a9443242b4b20830ca395f0563cbd,H00YOA-XML-ENG,Predict What Employees Will Do Without Freaking Them Out,,John Boudreau,2014-09-05T12:00:07Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","109980:digital article, 395116:managing people, import-added:import-added, 391490:human resource management, 1778:human resource management, 9161:managing people",Ready,2026-05-21 19:58:50,2026-05-25 14:49:48
ba8affd2eecc401fbf624a4c69fb8bb3,F0907E-XML-ENG,Preferential Treatment: The New Face of Protectionism?,,Regina M. Abrami,2009-07-01T04:00:00Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","110000:magazine article, 361508:asia, 1446:emerging markets, 391254:emerging markets, 1414:recession, 1449:globalization, 391250:recessions, 109984:east & southeast asia, 391256:globalization",Ready,2026-05-21 15:25:14,2026-05-22 19:46:26
4c7dd05ab2554a70a845b1b6afe6de9d,H01S4D-XML-ENG,"Pregnant Workers Have Rights, No Matter What the Supreme Court Says About UPS",,"Joan C. Williams, Liz Morris",2014-12-18T13:00:19Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","9158:gender, 100340:policy, 391175:gender, 395105:business law, 8822:business law, 1935:personnel policies, 391190:government policy and regulation, 391511:personnel policies, 109980:digital article",Ready,2026-07-31 19:50:51,2026-07-31 20:07:37
5c65c7d9f0534f568ade12acbb9e2b1b,H05P6B-XML-ENG,Prepare for the U.S. and China to Decouple,,Michael A. Witt,2020-06-26T12:45:26Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","new-author:new author, 391522:international business, timely:timely, 109980:digital article, 30749:global strategy, 1514:international business, coronavirus:coronavirus, 397960:global strategy",Ready,2026-05-22 17:59:57,2026-05-22 18:00:15
8813787d7bb54e0cbb74ae44d0abf22a,H071QR-XML-ENG,Prepare Your Company for the Next Covid Wave,,"Patricia Toro, Jeff Levin-Scherz, John M. Bremen",2022-05-12T12:15:03Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","new-author:new author, 444680:pandemic, 391216:global health, 391490:human resource management, 391716:health and wellness, 109980:digital article, 391654:workplace health and safety",Ready,2026-05-22 18:44:00,2026-05-22 18:44:17
c504888be3b24f4a8a639f701fcb5606,96311-XML-ENG,Prepare Your Organization to Fight Fires,,Karl Weick,1996-05-01T04:00:00Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","110000:magazine article, 1007:crisis management, 8672:leading teams, 1743:risk management, 391477:crisis management, 391436:leading teams, 391772:risk management",Ready,2026-07-31 18:40:25,2026-07-31 19:06:24
963c64835f4945d0a68cb64def0575d2,H003P9-XML-ENG,Prepare Yourself for the Next Downturn,,Peter Bregman,2009-08-12T20:54:44Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1792:career planning, 391656:managing yourself, 391272:entrepreneurship, 109980:digital article, 9162:managing yourself, 1545:entrepreneurship, 391661:career planning",Ready,2026-05-21 15:47:41,2026-05-22 20:05:57
429f4d9ac9ae4914bbf05c10e81ffd03,H05GAL-XML-ENG,Prepare Your Supply Chain for Coronavirus,,"James B. Rice, Jr.",2020-02-27T15:00:58Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1007:crisis management, 1590:operations management, 391539:operations strategy, coronavirus:coronavirus, 391477:crisis management, timely:timely, 109980:digital article",Ready,2026-05-22 17:53:58,2026-05-22 17:54:15
adb07d8decf841f28f629331e67ac553,H03A76-XML-ENG,Prepare Your Workforce for the Automation Age,,"Christoph Knoess, Ron Harbour, Steve Scemama",2016-11-23T15:00:36Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391574:downsizing, 109980:digital article, 6519:analytics, 2217:downsizing, commissioned:commissioned, international-author:international author, 7116:talent management, new-author:new author, 391810:analytics and data science, 391516:talent management, insight-center_the-next-analytics-age-2016:insight center_the next analytics age 2016",Ready,2026-05-22 14:29:21,2026-05-25 16:02:47
2dee33ff6f294635927d06367f566828,H033O6-XML-ENG,Preparing for a Black Swan Cyberattack,,Claus Herbolzheimer,2016-09-14T16:00:10Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","commissioned:commissioned, international-author:international author, 391807:technology and analytics, insight-center_cybersecurity-2016:insight center_cybersecurity 2016, 1585:technology, new-author:new author, 109980:digital article",Ready,2026-05-22 14:23:08,2026-05-25 15:57:33
1dabec9b7cf64537b5cf421f60f8f8a8,H0034R-XML-ENG,Preparing for a Pandemic,,Gardiner Morse,2009-04-27T17:00:00Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1514:international business, 1743:risk management, 391522:international business, 391477:crisis management, 109980:digital article, 1007:crisis management, 391772:risk management",Ready,2026-05-21 15:43:10,2026-05-22 20:01:45
045e06356d7f4d7cb7a021c2c82bab07,F0605A-XML-ENG,Preparing for a Pandemic,,,2006-05-01T04:00:00Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1000:communication, 5907:government, 391767:decision making and problem solving, 2895:asia, 2797:north america, 361513:europe, 2952:europe, 361509:africa, 2712:africa, 110006:middle east, 1007:crisis management, 1183:decision making, 1571:leadership, 391433:collaboration and teams, 391385:leadership, 361511:north america, 110000:magazine article, 391429:business communication, 391477:crisis management, 109984:east & southeast asia, 7779:australia & oceania, import-notice:import notice, missing-image:missing image, 3089:collaboration, 391185:government, 110005:south asia, 361508:asia, 361510:australia and oceania",Ready,2026-05-21 15:16:49,2026-05-22 19:42:12
00454758d07341e8bb7bd160d2f24a94,H005EJ-XML-ENG,Preparing for Decision-Making Meetings,,Stever Robbins,2010-04-28T12:30:04Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1022:meetings, 395116:managing people, 9161:managing people, 391431:meeting management, 109980:digital article, 1183:decision making, 391767:decision making and problem solving, 391558:organizational decision making",Ready,2026-05-21 18:35:33,2026-05-22 20:16:31
76a37b95d2884b2287b7919c0a1fbfee,R0304J-XML-ENG,Preparing for Evil,,"Ian I. Mitroff, Murat C. Alpaslan",2003-04-01T05:00:00Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1981:organizational culture, 1183:decision making, 1743:risk management, 391772:risk management, import-notice:import notice, missing-image:missing image, 2083:strategic planning, 110000:magazine article, 1639:knowledge management, 391555:organizational culture, 391783:strategic planning, 391767:decision making and problem solving",Ready,2026-05-22 19:08:49,2026-05-22 19:09:11
