CORE_PRODUCT_ID,AVAILABILITY_PK,ALTERNATE_ID_TYPE_1,ALTERNATE_ID_VALUE_1,ALTERNATE_ID_TYPE_2,ALTERNATE_ID_VALUE_2,TITLE,COPYRIGHT_HOLDER,AIELIGIBILITY_SET,PRODUCT_TYPE,COPYRIGHT_HOLDER_DISPLAY_NAME
5408AV,5408AV-VIF-ENG,KAL,1_78ulwij8,,,Work Through Challenging Feedback,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5409AV,5409AV-VIF-ENG,KAL,1_ivj2ipta,,,How Will You Give Tough Feedback?,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5410AV,5410AV-VIF-ENG,KAL,1_u3v8dbum,,,Can You Defuse an Emotional Response to Feedback?,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5411AV,5411AV-VIF-ENG,KAL,1_pd3kevmg,,,Modeling Feedback on Your Team,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5412AV,5412AV-VIF-ENG,KAL,1_ukhu1yw3,,,Two Types of Influence: Telling and Selling,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5413AV,5413AV-VIF-ENG,KAL,1_mh6p3lns,,,A Fast Track to Building Trust,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5414AV,5414AV-VIF-ENG,KAL,1_wgdgr4qs,,,Level Up at Work: Develop Your Gravitas,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5415AV,5415AV-VIF-ENG,KAL,1_p1k55k76,,,Make Your Case in Three Steps,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5416AV,5416AV-VIF-ENG,KAL,1_ocmhv1k8,,,Don't Over Prepare Your Pitch,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5417AV,5417AV-VIF-ENG,KAL,1_ww7b60bg,,,Want to Persuade Someone? Sit Beside Them ,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5418AV,5418AV-VIF-ENG,KAL,1_pue40tss,,,The Persuasive Power of Storytelling,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5419AV,5419AV-VIF-ENG,KAL,1_fquavbgs,,,Turn a No into a Yes,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5420AV,5420AV-VIF-ENG,KAL,1_0hvq83w9,,,How Will You Get Buy-In for Your Idea?,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5534AV,5534AV-VIF-ENG,KAL,1_14qlbsu7,,,How to Surface the Best Ideas,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5535AV,5535AV-VIF-ENG,KAL,1_8qtfyvhw,,,Strategy Is About Making Choices,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5537AV,5537AV-VIF-ENG,KAL,1_sl6r2d8z,,,Is Your Boss a Leader or a Listener,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5538AV,5538AV-VIF-ENG,KAL,1_mgknlq81,,,Always Prepare for Meetings,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5540AV,5540AV-VIF-ENG,KAL,1_xvvkwibp,,,"Negotiate Interests, Not Positions",Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5541AV,5541AV-VIF-ENG,KAL,1_4c2vjor9,,,Provide Balanced Feedback on Employees Performance,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5542AV,5542AV-VIF-ENG,KAL,1_z8bqcdk9,,,Set Clear Goals for Employees Before Performance Appraisals,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5543AV,5543AV-VIF-ENG,KAL,1_tryv6sr7,,,Know the Signs of Burnout,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5544AV,5544AV-VIF-ENG,KAL,1_9xqjwxsh,,,Motivate a Problem Employee,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5546AV,5546AV-VIF-ENG,KAL,1_uez5ff01,,,Stay Open When Receiving Feedback,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5547AV,5547AV-VIF-ENG,KAL,1_ffw5gh8n,,,Resolve Destructive Conflict,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5548AV,5548AV-VIF-ENG,KAL,1_w5jwdqwt,,,Open Up New Possibilities,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5549AV,5549AV-VIF-ENG,KAL,1_41p8nme2,,,Raul receives advice from Sangeeta,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5550AV,5550AV-VIF-ENG,KAL,1_v8jiiaja,,,Felix and Sarah explore solutions together to resolve a conflict,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5551AV,5551AV-VIF-ENG,KAL,1_qvartm78,,,"While Coaching, Listen More Than You Talk ",Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5552AV,5552AV-VIF-ENG,KAL,1_l7bn95t9,,,Using A/B Tests to Improve the Customer Experience,President and Fellows of Harvard College,Limited Eligibility,218,President and Fellows of Harvard College
5553AV,5553AV-VIF-ENG,KAL,1_ok723bin,,,A/B Test Basics,President and Fellows of Harvard College,Limited Eligibility,218,President and Fellows of Harvard College
5554AV,5554AV-VIF-ENG,KAL,1_5251dbqy,,,An Example of an A/B Test,President and Fellows of Harvard College,Limited Eligibility,218,President and Fellows of Harvard College
5555AV,5555AV-VIF-ENG,KAL,1_vsa4k3vq,,,Avoid A/B Testing Mistakes,President and Fellows of Harvard College,Limited Eligibility,218,President and Fellows of Harvard College
5556AV,5556AV-VIF-ENG,KAL,1_me7molfa,,,The Value of A/B Testing,President and Fellows of Harvard College,Limited Eligibility,218,President and Fellows of Harvard College
5557AV,5557AV-VIF-ENG,KAL,1_1aelxczc,,,Sampling at Amazon,President and Fellows of Harvard College,Limited Eligibility,218,President and Fellows of Harvard College
5558AV,5558AV-VIF-ENG,KAL,1_2un8m66h,,,First Steps of Successful Sampling,President and Fellows of Harvard College,Limited Eligibility,218,President and Fellows of Harvard College
5559AV,5559AV-VIF-ENG,KAL,1_mt11pt3x,,,The Importance of Random Samples,President and Fellows of Harvard College,Limited Eligibility,218,President and Fellows of Harvard College
5560AV,5560AV-VIF-ENG,KAL,1_vlwy0zm0,,,Avoiding Bias in Survey Questions,President and Fellows of Harvard College,Limited Eligibility,218,President and Fellows of Harvard College
5561AV,5561AV-VIF-ENG,KAL,1_qa3p3u1i,,,Ratios As The Language of Business,President and Fellows of Harvard College,Limited Eligibility,218,President and Fellows of Harvard College
5562AV,5562AV-VIF-ENG,KAL,1_4oimpnom,,,Liquidity Ratios,President and Fellows of Harvard College,Limited Eligibility,218,President and Fellows of Harvard College
5563AV,5563AV-VIF-ENG,KAL,1_b9lcedre,,,Profitability Ratios,President and Fellows of Harvard College,Limited Eligibility,218,President and Fellows of Harvard College
5564AV,5564AV-VIF-ENG,KAL,1_oapiwqku,,,"What Is ""Leverage""?",President and Fellows of Harvard College,Limited Eligibility,218,President and Fellows of Harvard College
5565AV,5565AV-VIF-ENG,KAL,1_x5csnhv3,,,Productivity Ratios,President and Fellows of Harvard College,Limited Eligibility,218,President and Fellows of Harvard College
5566AV,5566AV-VIF-ENG,KAL,1_vbcpndql,,,Engage Effectively with Gen AI,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5567AV,5567AV-VIF-ENG,KAL,1_ldppx4dt,,,The Ethical Challenges of Gen AI,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5568AV,5568AV-VIF-ENG,KAL,1_hhr6d25d,,,Your Pocket Leadership Coach,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5569AV,5569AV-VIF-ENG,KAL,1_6rtp5a85,,,Build Your Gen AI Mindset,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5570AV,5570AV-VIF-ENG,KAL,1_na74s9ep,,,Use Gen AI Responsibly,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5572AV,5572AV-VIF-ENG,KAL,1_psshy9iy,,,Learn About Gen AI as a Team,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5573AV,5573AV-VIF-ENG,KAL,1_baagsqez,,,Watch Your Ideas Take Flight with Gen AI,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5574AV,5574AV-VIF-ENG,KAL,1_e2wwetim,,,Elevate Your Gen AI Results,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5575AV,5575AV-VIF-ENG,KAL,1_wl1adyaz,,,How To Get (A Lot) More Out of Working with AI,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5576AV,5576AV-VIF-ENG,KAL,1_erc406pn,,,Avoid Common Pitfalls While Using AI Tools,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5577AV,5577AV-VIF-ENG,KAL,1_302v43iq,,,Steps to Reduce Bias When Using AI Tools,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5578AV,5578AV-VIF-ENG,KAL,1_do25ffox,,,Delight Customers with Personalized Experiences,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5579AV,5579AV-VIF-ENG,KAL,1_xmcgrgh7,,,Train Your Team to Put Customers First,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5580AV,5580AV-VIF-ENG,KAL,1_r2dpj0ku,,,Create Good Friction for Customers,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5581AV,5581AV-VIF-ENG,KAL,1_5n5tncai,,,What's Hidden in Your Data?,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5582AV,5582AV-VIF-ENG,KAL,1_536nr39b,,,Do You Have a Problem That Defies Easy Solutions?,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5583AV,5583AV-VIF-ENG,KAL,1_tuhaqmw1,,,When to Use System Thinking,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5584AV,5584AV-VIF-ENG,KAL,1_pbquqroh,,,Make Changes Stick with Systems Thinking,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5585AV,5585AV-VIF-ENG,KAL,1_t122zalc,,,"Treat the System, Not the Symptoms",Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5586AV,5586AV-VIF-ENG,KAL,1_c9mcutyx,,,Navigate Uncertainty with Scenario Planning,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5587AV,5587AV-VIF-ENG,KAL,1_5ir6lg5w,,,Reimagine Processes with Gen AI,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5588AV,5588AV-VIF-ENG,KAL,1_wpnnxn71,,,Context Setter: What Is Systems Thinking?,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5589AV,5589AV-VIF-ENG,KAL,1_yfxcrhnb,,,Context Setter: Spot the Dynamics Shaping Your Organization,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5590AV,5590AV-VIF-ENG,KAL,1_shledikj,,,Context Setter: Look Below the Surface,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5591AV,5591AV-VIF-ENG,KAL,1_ou3a0wyj,,,Put Systems Thinking into Action,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
5592AV,5592AV-VIF-ENG,KAL,1_34gc31rt,,,Personalization Done Right,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1000,HV1000-VIF-ENG,BCV,3898048779001,KAL,1_el153754,Making Failure More Productive,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1001,HV1001-VIF-ENG,BCV,3851189060001,KAL,1_96kh1ncp,How to Integrate Work and Life,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1003,HV1003-VIF-ENG,BCV,3633937148001,KAL,1_9nc5u6v5,The Explainer: The Balanced Scorecard,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1005,HV1005-VIF-ENG,KAL,1_ayb3ry4w,,,Rebuilding Trust in the Employer-Employee Relationship,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1006,HV1006-VIF-ENG,BCV,3775484210001,KAL,1_idmtncp9,The Sweet Spot Between Privacy and Transparency,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1007,HV1007-VIF-ENG,BCV,3775484211001,KAL,1_jxo1002y,A Simple Framework for Business Model Innovation,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1008,HV1008-VIF-ENG,BCV,3769919760001,KAL,1_hax44cl3,Managing the Uncertainty of Innovation,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1016,HV1016-VIF-ENG,BCV,3851189061001,KAL,1_kyp80cev,What Makes a Company a Digital Master?,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1018,HV1018-VIF-ENG,BCV,3886028345001,KAL,1_rnxftrod,How Digital Connectivity Blurs Industry Lines,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1019,HV1019-VIF-ENG,BCV,3457279397001,KAL,1_ke0ja6zy,How to Uncover Your Unique Purpose,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1022,HV1022-VIF-ENG,BCV,3633937151001,KAL,1_mv0gnen6,The Explainer: Big Data and Analytics,Harvard Business School Publishing,Limited Eligibility,218,Harvard Business Impact
HV1027,HV1027-VIF-ENG,BCV,3590615227001,KAL,1_oi5d4n30,The Explainer: Marketing Myopia,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1029,HV1029-VIF-ENG,BCV,2235569166001,KAL,1_o4b6r87e,Motivate Employees with Recognition,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1033,HV1033-VIF-ENG,BCV,3590615226001,KAL,1_o0q4nvi2,The Explainer: Porter's Five Forces,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1034,HV1034-VIF-ENG,BCV,3603876266001,KAL,1_24j04nsm,"Hire for Potential, Not Just Experience",Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1035,HV1035-VIF-ENG,BCV,3472860554001,KAL,1_uy9s10gj,Find Your Purpose and Put It to Work,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1036,HV1036-VIF-ENG,BCV,3563377840001,KAL,1_71apxydy,Turn Your Idea into Reality,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1037,HV1037-VIF-ENG,BCV,3541641444001,KAL,1_vru6ytes,Take Control of Your Nonverbal Communication,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1038,HV1038-VIF-ENG,BCV,3479668068001,KAL,1_06mx2wmf,"To Clarify Your Purpose, Reflect on Your Childhood",Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1041,HV1041-VIF-ENG,BCV,2568059662001,KAL,1_g80coutm,"How Gap, Inc. Innovates",Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1042,HV1042-VIF-ENG,BCV,3203728841001,KAL,1_90uobhb8,Guidelines for Deciding Who's Trustworthy,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1043,HV1043-VIF-ENG,BCV,3373616535001,KAL,1_a4o8lyvc,Brainswarming: Because Brainstorming Doesn't Work,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1045,HV1045-VIF-ENG,BCV,3166586126001,KAL,1_q9zugynl,Get Better at Receiving Feedback,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1046,HV1046-VIF-ENG,BCV,3117535032001,KAL,1_03blwnyo,Enliven Your Work with Mindfulness,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1047,HV1047-VIF-ENG,BCV,3166586123001,KAL,1_aym6352x,Trustworthy Signals,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1049,HV1049-VIF-ENG,BCV,3117517467001,KAL,1_y2eujew9,Understand What Your Customers Really Want,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1050,HV1050-VIF-ENG,BCV,2838341939001,KAL,0_q5edw7bx,Leaders Need Three Kinds of Focus,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1051,HV1051-VIF-ENG,BCV,2761856636001,KAL,1_10g8u885,How Google Proved Management Matters,Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
HV1052,HV1052-VIF-ENG,BCV,2651952897001,KAL,1_h7pukye1,"The Power of Small, Flexible Teams",Harvard Business School Publishing - HBD,Limited Eligibility,218,Harvard Business Review
